Date,Open,High,Low,Close,Volume,SMA(7),SMA(10),SMA(50),SMA(200)
2013-04-10,6.066,6.16,6.0075,6.14,783976,5.975357142857151,6.014250000000002,5.883889999999996,4.671733000000007
2013-04-11,6.121,6.205,6.0675,6.105,1298808,5.990357142857151,6.008250000000002,5.896639999999996,4.683589000000007
2013-04-12,6.094,6.206,6.0675,6.1875,1867080,6.0446428571428665,6.0122500000000025,5.914609999999997,4.696564000000007
2013-04-15,6.149,6.149,5.734,5.75,1595304,6.03142857142858,5.987000000000003,5.923989999999996,4.707970000000007
2013-04-16,5.8125,5.939,5.796,5.926,722192,6.030142857142866,5.979600000000003,5.9374299999999955,4.719887500000008
2013-04-17,5.866,5.866,5.701,5.729,1007408,5.982500000000009,5.971750000000003,5.948209999999996,4.730351500000007
2013-04-18,5.7675,5.9025,5.724,5.805,1444400,5.9489285714285804,5.968000000000003,5.960889999999996,4.741270500000007
2013-04-19,5.826,6.0025,5.826,5.9925,950752,5.927857142857151,5.973750000000003,5.977339999999995,4.752427000000006
2013-04-22,6.016,6.0725,5.874,6.021,1675416,5.915857142857151,5.9696000000000025,5.995609999999996,4.763113000000007
2013-04-23,6.069,6.196,6.064,6.15,818304,5.910500000000008,5.980600000000003,6.0146899999999945,4.774638000000007
2013-04-24,6.1775,6.2775,6.151,6.249,790344,5.9817857142857225,5.991500000000003,6.033049999999995,4.786570500000007
2013-04-25,6.2625,6.305,6.201,6.21,631944,6.022357142857151,6.002000000000003,6.047549999999994,4.798639500000006
2013-04-26,6.21,6.21,5.9275,6.076,1019160,6.07192857142858,5.990850000000004,6.057119999999994,4.809575500000007
2013-04-29,6.12,6.211,6.084,6.12,1589272,6.11692857142858,6.027850000000003,6.0682999999999945,4.821431500000007
2013-04-30,6.094,6.109,6.0475,6.085,810104,6.130142857142865,6.043750000000003,6.079149999999994,4.8331505000000075
2013-05-01,6.056,6.1025,5.8475,5.909,1894104,6.114142857142865,6.061750000000003,6.079809999999994,4.8439145000000075
2013-05-02,5.9325,6.106,5.889,6.076,1915000,6.103571428571437,6.0888500000000025,6.082009999999994,4.854813500000007
2013-05-03,6.184,6.639,6.184,6.529,5487200,6.143571428571436,6.142500000000003,6.099169999999995,4.868083500000007
2013-05-06,6.5525,6.594,6.504,6.5875,2014888,6.197500000000007,6.199150000000002,6.115169999999994,4.881615000000007
2013-05-07,6.594,6.729,6.5625,6.62,2522048,6.275214285714292,6.246150000000002,6.135849999999993,4.895384000000006
2013-05-08,6.6825,6.8575,6.679,6.7475,2264448,6.36485714285715,6.296000000000002,6.156649999999994,4.9099025000000065
2013-05-09,6.67,6.81,6.6675,6.691,1158184,6.451428571428579,6.344100000000003,6.172219999999993,4.924763500000006
2013-05-10,6.686,6.781,6.659,6.78,679456,6.575857142857151,6.414500000000002,6.189719999999993,4.940413500000006
2013-05-13,6.781,6.786,6.7425,6.771,1110640,6.675142857142865,6.479600000000002,6.204339999999993,4.956549500000006
2013-05-14,6.781,6.899,6.75,6.8725,2053072,6.724214285714295,6.558350000000002,6.217539999999993,4.973993000000006
2013-05-15,6.8725,7.1175,6.865,7.0625,1674568,6.792071428571438,6.673700000000002,6.232309999999993,4.993086500000007
2013-05-16,7.0475,7.141,7.0025,7.056,1007152,6.854357142857152,6.771700000000003,6.247049999999993,5.012454000000006
2013-05-17,7.086,7.186,7.086,7.124,1097944,6.908142857142866,6.831200000000003,6.264149999999993,5.032155000000007
2013-05-20,7.114,7.1575,7.0675,7.095,716984,6.965857142857152,6.881950000000003,6.278799999999993,5.051705000000007
2013-05-21,7.13,7.179,7.07,7.106,1003688,7.01242857142858,6.930550000000004,6.294799999999993,5.071654000000007
2013-05-22,7.104,7.184,6.954,6.9925,1147424,7.044071428571437,6.955050000000003,6.309449999999994,5.090854000000006
2013-05-23,6.8575,6.944,6.8125,6.9075,1272040,7.049071428571437,6.976700000000003,6.3217499999999935,5.108872500000007
2013-05-24,6.8525,6.95,6.635,6.949,564712,7.032857142857151,6.9936000000000025,6.333879999999994,5.126755000000006
2013-05-28,7.081,7.19,7.009,7.07,781256,7.034857142857151,7.023500000000001,6.351079999999995,5.144942500000006
2013-05-29,7.0075,7.0575,6.845,6.9575,390520,7.011071428571436,7.032000000000001,6.366349999999994,5.162517500000006
2013-05-30,6.9425,6.999,6.865,6.954,357360,6.99092857142858,7.0211500000000004,6.380529999999994,5.179856500000005
2013-05-31,6.899,6.984,6.8475,6.946,1108408,6.968071428571436,7.01015,6.392299999999994,5.197105500000005
2013-06-03,6.956,7.011,6.621,6.811,1512000,6.942142857142865,6.9788499999999996,6.402919999999995,5.213598000000004
2013-06-04,6.8225,6.875,6.699,6.7525,2066216,6.920000000000008,6.944599999999999,6.410889999999995,5.229791500000005
2013-06-05,6.744,6.744,6.5225,6.5325,859864,6.860500000000008,6.88725,6.4129599999999956,5.244660000000005
2013-06-06,6.505,6.655,6.39,6.641,711048,6.799214285714293,6.8521,6.4217799999999965,5.259484000000004
2013-06-07,6.6875,6.6875,6.3425,6.404,1282528,6.720142857142865,6.80175,6.426559999999996,5.272754000000004
2013-06-10,6.3925,6.524,6.3475,6.471,1226448,6.651142857142864,6.753950000000001,6.433029999999997,5.286759000000004
2013-06-11,6.3675,6.426,6.19,6.27,1455760,6.554571428571435,6.6739500000000005,6.438379999999996,5.299865000000004
2013-06-12,6.3275,6.3275,6.1875,6.2325,1249920,6.471928571428578,6.601450000000002,6.443029999999997,5.313046500000005
2013-06-13,6.236,6.3425,5.961,6.319,1693824,6.410000000000008,6.53795,6.453259999999997,5.326247500000005
2013-06-14,6.331,6.444,6.326,6.436,1315536,6.396214285714294,6.486950000000002,6.465129999999997,5.340208500000005
2013-06-17,6.5225,6.845,6.5225,6.77,3338944,6.414642857142866,6.482850000000002,6.481829999999997,5.355452500000005
2013-06-18,6.8,7.03,6.765,6.9825,2403496,6.497285714285724,6.505850000000002,6.500229999999997,5.371565000000005
2013-06-19,7.0025,7.254,6.9825,7.045,3400696,6.5792857142857235,6.557100000000003,6.520329999999997,5.387940000000006
2013-06-20,6.9175,7.024,6.766,7,3175680,6.6835714285714385,6.5930000000000035,6.537529999999997,5.404184000000006
2013-06-21,7.031,7.034,6.554,6.656,13168232,6.744071428571438,6.618200000000004,6.548549999999997,5.418245000000005
2013-06-24,6.499,6.565,5.7075,5.72,8548624,6.658500000000009,6.543100000000004,6.5391999999999975,5.427651000000005
2013-06-25,5.86,6.36,5.764,6.235,3106232,6.629785714285723,6.5396000000000045,6.548899999999998,5.439545000000005
2013-06-26,6.325,6.325,6.04,6.041,1889776,6.5256428571428655,6.520450000000004,6.551199999999998,5.450694000000004
2013-06-27,6.0775,6.166,5.986,6.079,1643992,6.396571428571437,6.496450000000003,6.5581999999999985,5.462220000000005
2013-06-28,6.0675,6.095,5.936,5.936,2305608,6.238142857142866,6.446450000000003,6.560819999999998,5.472437500000004
2013-07-01,6.049,6.05,5.8325,5.885,1847992,6.078857142857151,6.357950000000003,6.558669999999998,5.482012500000004
2013-07-02,5.889,6.004,5.734,5.754,1259168,5.950000000000008,6.235100000000003,6.553329999999997,5.490301000000004
2013-07-03,5.7275,5.851,5.6075,5.8225,592528,5.964642857142865,6.112850000000003,6.546779999999997,5.498476000000004
2013-07-05,5.8525,5.919,5.6025,5.715,1237784,5.890357142857151,5.984350000000002,6.536099999999997,5.506463500000003
2013-07-08,5.744,5.856,5.739,5.781,1186848,5.853214285714294,5.896850000000002,6.527519999999997,5.514768500000003
2013-07-09,5.826,5.956,5.756,5.9075,826648,5.828714285714294,5.915600000000002,6.524149999999997,5.523362000000004
2013-07-10,5.925,6.046,5.9175,5.981,881680,5.835142857142865,5.890200000000002,6.5213699999999974,5.532204500000003
2013-07-11,6.091,6.2975,6.091,6.2875,982056,5.892642857142866,5.914850000000002,6.525419999999998,5.542548000000003
2013-07-12,6.279,6.4925,6.279,6.429,1294720,5.989071428571438,5.949850000000002,6.5358199999999975,5.553318000000003
2013-07-15,6.415,6.514,6.405,6.424,957176,6.07500000000001,5.998650000000002,6.542779999999997,5.564038000000003
2013-07-16,6.41,6.424,6.205,6.244,870496,6.150571428571439,6.034550000000002,6.537079999999996,5.574370500000002
2013-07-17,6.2375,6.2375,5.956,6.025,1480992,6.185428571428582,6.061650000000002,6.5258299999999965,5.5838395000000025
2013-07-18,6.059,6.236,5.999,6.16,764456,6.2215000000000105,6.095400000000002,6.516629999999997,5.5936955000000035
2013-07-19,6.139,6.216,6.07,6.214,562128,6.254785714285724,6.1453000000000015,6.505959999999996,5.603440500000002
2013-07-22,6.2175,6.26,6.1775,6.2,1429840,6.242285714285724,6.1872000000000025,6.496139999999997,5.6128655000000025
2013-07-23,6.229,6.244,6.1225,6.166,758112,6.204714285714295,6.213050000000003,6.483859999999997,5.622170500000002
2013-07-24,6.19,6.19,5.9475,5.981,656480,6.141428571428581,6.213050000000003,6.468059999999997,5.630538000000002
2013-07-25,5.965,6.0575,5.819,6.046,792024,6.113142857142867,6.188900000000002,6.451529999999996,5.639380500000003
2013-07-26,5.9675,6.011,5.8175,5.99,1668880,6.108142857142867,6.145000000000002,6.430079999999997,5.647518000000003
2013-07-29,5.971,6.156,5.919,5.94,989920,6.076714285714295,6.096600000000002,6.407759999999997,5.655987000000003
2013-07-30,5.989,6.0575,5.814,5.945,930040,6.038285714285723,6.066700000000003,6.384179999999997,5.664937000000004
2013-07-31,5.945,6,5.866,5.9175,1232856,5.99792857142858,6.055950000000003,6.360629999999997,5.673874500000003
2013-08-01,5.98,6.074,5.955,6.025,894888,5.977785714285723,6.042450000000003,6.3390099999999965,5.683199500000003
2013-08-02,5.994,6.491,5.981,6.3925,1668280,6.0365714285714365,6.060300000000003,6.327009999999996,5.694543000000002
2013-08-05,6.391,6.45,6.314,6.354,1459376,6.080571428571437,6.075700000000003,6.315939999999995,5.705382000000002
2013-08-06,5.82,5.83,5.375,5.595,11208232,6.024142857142865,6.018600000000002,6.288859999999995,5.712169500000003
2013-08-07,5.6125,5.6675,5.514,5.611,2457632,5.977142857142865,5.981600000000002,6.259679999999995,5.718905500000003
2013-08-08,5.594,5.7,5.58,5.665,1671432,5.937142857142865,5.943500000000002,6.233829999999996,5.7256430000000025
2013-08-09,5.665,5.665,5.504,5.571,1172824,5.887642857142865,5.901600000000001,6.206169999999997,5.732173000000001
2013-08-12,5.51,5.5675,5.51,5.5325,1531336,5.817285714285722,5.860850000000001,6.177899999999997,5.738479500000002
2013-08-13,5.539,5.54,5.4375,5.49,1668016,5.688357142857151,5.815350000000001,6.151479999999997,5.744248500000002
2013-08-14,5.471,5.576,5.441,5.526,1164952,5.5700714285714366,5.776200000000001,6.126949999999997,5.750234500000002
2013-08-15,5.434,5.56,5.35,5.506,1687032,5.557357142857151,5.724300000000001,6.106419999999996,5.756202000000003
2013-08-16,5.5,5.65,5.5,5.6025,1213360,5.5561428571428655,5.6453000000000015,6.085649999999996,5.763227000000003
2013-08-19,5.579,5.6275,5.3725,5.379,1237360,5.515285714285723,5.547800000000001,6.0651499999999965,5.768284500000002
2013-08-20,5.401,5.7275,5.401,5.646,1304960,5.526000000000009,5.552900000000002,6.048649999999997,5.773214500000002
2013-08-21,5.626,5.73,5.6,5.635,940656,5.540642857142865,5.555300000000002,6.035949999999997,5.776839500000001
2013-08-22,5.63,5.7175,5.62,5.701,319320,5.570785714285722,5.558900000000002,6.025319999999997,5.7806570000000015
2013-08-23,5.719,5.719,5.6075,5.67,675824,5.5913571428571505,5.568800000000002,6.012339999999997,5.784187000000002
2013-08-26,5.6775,5.8275,5.655,5.719,744048,5.621785714285722,5.587450000000002,5.9979999999999976,5.788132000000002
2013-08-27,5.626,5.684,5.606,5.621,909512,5.62442857142858,5.600550000000003,5.975019999999997,5.791724500000003
2013-08-28,5.61,5.6875,5.566,5.5975,874792,5.655642857142865,5.607700000000003,5.947319999999998,5.795882000000002
2013-08-29,5.6,5.7625,5.5275,5.634,1627976,5.65392857142858,5.6205000000000025,5.919099999999998,5.800002000000003
2013-08-30,5.619,5.654,5.471,5.534,799376,5.639500000000008,5.6136500000000025,5.889779999999997,5.803297000000003
2013-09-03,5.596,5.596,5.306,5.386,1593720,5.594500000000009,5.6143500000000035,5.864379999999998,5.807039500000003
2013-09-04,5.394,5.394,5.2575,5.276,2350200,5.538214285714294,5.577350000000003,5.8554999999999975,5.810238000000004
2013-09-05,5.266,5.4075,5.245,5.264,1213720,5.473214285714294,5.540250000000003,5.836079999999997,5.812763000000003
2013-09-06,5.3025,5.3775,5.156,5.305,1579528,5.428071428571436,5.500650000000003,5.821359999999998,5.815075500000003
2013-09-09,5.3125,5.5,5.3125,5.479,1638720,5.411142857142865,5.481550000000003,5.809359999999997,5.8179830000000035
2013-09-10,5.51,5.664,5.4375,5.6375,2507912,5.411642857142866,5.473400000000003,5.803389999999997,5.821320500000004
2013-09-11,5.6425,5.761,5.631,5.749,1320080,5.442357142857152,5.486200000000003,5.8006699999999976,5.825078000000004
2013-09-12,5.736,5.8475,5.6775,5.6925,1721120,5.486142857142866,5.495700000000003,5.799439999999997,5.828620500000005
2013-09-13,5.7025,5.859,5.7025,5.831,1808984,5.565428571428582,5.515400000000003,5.799609999999998,5.832655500000005
2013-09-16,5.936,5.959,5.7,5.7125,2233280,5.629500000000009,5.533250000000003,5.799559999999998,5.836138000000005
2013-09-17,5.711,5.824,5.709,5.776,997744,5.696785714285724,5.572250000000002,5.799459999999998,5.839543000000005
2013-09-18,5.7625,5.995,5.634,5.919,2508032,5.759642857142866,5.636550000000002,5.799689999999997,5.843758000000006
2013-09-19,5.9225,6.021,5.769,5.811,2465328,5.78442857142858,5.691250000000002,5.796289999999996,5.847558000000006
2013-09-20,5.8475,5.891,5.775,5.86,8695032,5.800285714285723,5.746750000000002,5.787739999999997,5.851508000000006
2013-09-23,5.8275,5.965,5.8025,5.859,1535816,5.824071428571437,5.7847500000000025,5.776339999999997,5.855903000000005
2013-09-24,5.851,6.0325,5.754,5.906,1135736,5.834785714285722,5.811600000000002,5.765979999999997,5.861270500000005
2013-09-25,5.906,6.045,5.879,5.9375,598232,5.86692857142858,5.830450000000002,5.759849999999997,5.866838000000005
2013-09-26,5.941,6,5.8875,5.9625,563208,5.893571428571437,5.857450000000002,5.758599999999997,5.872513000000005
2013-09-27,6.0825,6.1,5.97,6.0775,893080,5.916214285714295,5.882100000000001,5.756949999999996,5.879005500000005
2013-09-30,5.976,6.2575,5.976,6.191,2210592,5.970500000000009,5.929950000000002,5.756489999999996,5.886155500000005
2013-10-01,6.1575,6.24,6.1075,6.1275,1054000,6.008714285714295,5.965100000000001,5.755039999999996,5.893180500000005
2013-10-02,6.075,6.12,6.026,6.096,835704,6.042571428571437,5.982800000000002,5.753639999999995,5.900060500000006
2013-10-03,6.06,6.116,5.925,6,895600,6.056000000000009,6.001700000000001,5.754019999999996,5.906290500000006
2013-10-04,5.985,6.05,5.969,6.011,675600,6.066500000000009,6.016800000000002,5.753319999999997,5.9118205000000055
2013-10-07,5.94,6.069,5.919,6.019,594824,6.074571428571438,6.032800000000002,5.753899999999996,5.917445500000006
2013-10-08,6.005,6.015,5.829,5.856,818144,6.042928571428581,6.027800000000002,5.752219999999997,5.922055500000006
2013-10-09,5.869,5.896,5.7825,5.8025,546696,5.98742857142858,6.014300000000002,5.749369999999996,5.927618000000006
2013-10-10,5.9025,6.0625,5.901,5.996,722648,5.968642857142867,6.017650000000002,5.750939999999996,5.934092000000006
2013-10-11,5.965,6.146,5.965,6.0875,588888,5.967428571428582,6.018650000000003,5.752189999999996,5.941567000000007
2013-10-14,6.031,6.09,5.9375,6.054,893960,5.975142857142868,6.004950000000003,5.745419999999996,5.948781000000007
2013-10-15,6.04,6.051,5.9675,6.02,1027688,5.97642857142858,5.994200000000002,5.7387399999999955,5.956118500000007
2013-10-16,6.0725,6.266,6.0725,6.25,1387016,6.009428571428581,6.009600000000002,5.751839999999995,5.964100000000006
2013-10-17,6.239,6.469,6.2375,6.285,2034760,6.070714285714295,6.038100000000002,5.765319999999996,5.971445000000006
2013-10-18,6.3525,6.426,6.255,6.426,1015920,6.159785714285723,6.079600000000001,5.780539999999995,5.979145000000006
2013-10-21,6.425,6.514,6.394,6.491,978000,6.230500000000008,6.126800000000001,5.798939999999995,5.986962500000007
2013-10-22,6.545,6.61,6.49,6.599,822208,6.303571428571437,6.201100000000001,5.820269999999994,5.995212500000005
2013-10-23,6.5625,6.675,6.559,6.589,1100560,6.380000000000008,6.279750000000001,5.842249999999994,6.003657500000005
2013-10-24,6.6225,6.8125,6.5925,6.734,1931080,6.482000000000008,6.35355,5.866409999999993,6.0124525000000055
2013-10-25,7.125,8.59,6.9075,8.39,7938248,6.787714285714294,6.583800000000001,5.924089999999992,6.029622500000006
2013-10-28,8.336,8.766,8.336,8.54,4931208,7.109857142857151,6.832400000000002,5.982839999999992,6.047535000000006
2013-10-29,8.539,8.846,8.539,8.73,3000024,7.439000000000007,7.103400000000002,6.049859999999992,6.066280000000006
2013-10-30,8.7125,8.77,8.5175,8.5725,2279472,7.73635714285715,7.335650000000003,6.108389999999991,6.084647500000006
2013-10-31,8.596,8.9025,8.5175,8.7775,1987160,8.047571428571436,7.584900000000003,6.171239999999991,6.104180000000006
2013-11-01,8.7575,8.8025,8.485,8.6975,2121416,8.348785714285722,7.812050000000004,6.231169999999991,6.122237500000006
2013-11-04,8.716,9.025,8.674,8.869,2000792,8.653785714285721,8.049850000000003,6.29514999999999,6.141377500000005
2013-11-05,8.834,9.1225,8.745,9.064,1846752,8.750071428571436,8.296350000000004,6.36204999999999,6.161417500000006
2013-11-06,9.075,9.1075,8.7725,8.7775,2011768,8.784000000000008,8.515200000000004,6.42517999999999,6.179780000000005
2013-11-07,8.81,8.925,8.5525,8.56,2349592,8.759714285714294,8.697800000000004,6.48442999999999,6.196467500000004
2013-11-08,8.5575,8.675,8.4575,8.564,2012600,8.758500000000009,8.715200000000005,6.54302999999999,6.212550000000005
2013-11-11,8.5175,8.614,8.501,8.521,1266296,8.72185714285715,8.713300000000006,6.60276999999999,6.228492500000004
2013-11-12,8.506,8.534,8.419,8.441,954944,8.685214285714293,8.684400000000005,6.6638699999999895,6.2433600000000045
2013-11-13,8.379,8.78,8.3475,8.7525,1445400,8.668571428571436,8.702400000000004,6.733399999999989,6.260677500000005
2013-11-14,8.765,8.765,8.58,8.741,1193160,8.62242857142858,8.698750000000004,6.802939999999989,6.277977500000005
2013-11-15,8.719,8.744,8.585,8.714,1198928,8.61335714285715,8.700400000000004,6.871119999999988,6.295277500000005
2013-11-18,8.734,8.8225,8.524,8.5875,952232,8.617285714285721,8.672250000000004,6.933289999999988,6.312265000000005
2013-11-19,8.6175,8.839,8.539,8.61,537040,8.62385714285715,8.626850000000003,6.992739999999989,6.3294600000000045
2013-11-20,8.639,8.7025,8.4075,8.496,1359768,8.620285714285721,8.598700000000003,7.047679999999988,6.346090000000005
2013-11-21,8.5525,8.7425,8.5525,8.736,688632,8.662428571428578,8.616300000000003,7.108549999999988,6.364232500000005
2013-11-22,8.749,8.775,8.6325,8.7,458336,8.654928571428579,8.629900000000003,7.165929999999987,6.3817525000000055
2013-11-25,8.699,8.7625,8.669,8.7,983192,8.649071428571435,8.647800000000002,7.225679999999987,6.398597500000006
2013-11-26,8.7025,9.275,8.7025,9.111,1480712,8.705785714285723,8.714800000000002,7.292379999999987,6.4167275000000075
2013-11-27,9.161,9.161,8.9075,9.064,1368880,8.773857142857151,8.745950000000002,7.355279999999988,6.434060000000008
2013-11-29,9.1075,9.1825,9.0175,9.049,388688,8.836571428571437,8.776750000000002,7.420039999999988,6.451500000000007
2013-12-02,9.055,9.099,8.811,8.974,712344,8.904857142857152,8.802750000000001,7.482319999999987,6.468657500000007
2013-12-03,8.9325,8.9325,8.6575,8.755,1540384,8.907571428571437,8.819500000000001,7.540239999999987,6.483052500000008
2013-12-04,8.735,8.759,8.506,8.636,1101104,8.89842857142858,8.8221,7.594839999999988,6.496402500000008
2013-12-05,8.6075,8.724,8.5175,8.6075,675512,8.885214285714294,8.833250000000001,7.648239999999988,6.5110850000000084
2013-12-06,8.72,8.921,8.659,8.7825,635432,8.838285714285721,8.837900000000001,7.704639999999989,6.526060000000009
2013-12-09,8.7825,8.866,8.719,8.86,649224,8.809142857142865,8.8539,7.76028999999999,6.542430000000008
2013-12-10,8.85,8.9075,8.6525,8.695,845408,8.758571428571436,8.853399999999999,7.81036999999999,6.557367500000009
2013-12-11,8.7175,8.7475,8.395,8.485,822888,8.688714285714294,8.790799999999999,7.85751999999999,6.5702300000000085
2013-12-12,8.4725,8.645,8.461,8.549,893128,8.659285714285721,8.7393,7.90657999999999,6.583450000000008
2013-12-13,8.5575,8.7825,8.516,8.7175,1099584,8.670928571428579,8.70615,7.96092999999999,6.596837500000008
2013-12-16,8.8025,9.346,8.7775,9.24,2156240,8.761285714285723,8.73275,8.02550999999999,6.611975000000008
2013-12-17,9.259,9.2625,9.056,9.2025,1597128,8.821285714285724,8.7775,8.089179999999988,6.626367500000008
2013-12-18,9.249,9.564,9.016,9.546,1836000,8.919285714285722,8.868500000000001,8.162979999999989,6.642502500000009
2013-12-19,9.545,9.631,9.4125,9.591,2042584,9.047285714285723,8.966849999999999,8.238749999999989,6.659112500000008
2013-12-20,9.604,10.071,9.604,9.995,7447312,9.263000000000009,9.0881,8.31872999999999,6.677275000000008
2013-12-23,9.968,10.295,9.866,10.178,1652848,9.495714285714296,9.219899999999999,8.400539999999989,6.696635000000008
2013-12-24,10.201,10.38,10,10.042,495528,9.684928571428582,9.3546,8.480299999999989,6.715545000000008
2013-12-26,10.078,10.14,9.889,9.958,1032488,9.78750000000001,9.5019,8.55905999999999,6.7338725000000075
2013-12-27,10.01,10.058,9.84,9.918,668720,9.889714285714295,9.6388,8.63241999999999,6.7517500000000075
2013-12-30,9.918,10.015,9.816,9.898,885400,9.94000000000001,9.75685,8.70467999999999,6.770190000000007
2013-12-31,9.958,10.034,9.851,9.941,1503952,9.990000000000009,9.82695,8.77497999999999,6.788925000000007
2014-01-02,9.93,10.021,9.461,9.621,1752816,9.936571428571439,9.8688,8.83757999999999,6.805805000000008
2014-01-03,9.619,9.834,9.54,9.626,1421392,9.857714285714296,9.8768,8.89811999999999,6.822147500000008
2014-01-06,9.688,9.688,9.339,9.36,1331000,9.760285714285725,9.8537,8.95353999999999,6.837547500000007
2014-01-07,9.079,9.15,8.786,8.9975,3876080,9.62307142857144,9.75395,8.99880999999999,6.850765000000007
2014-01-08,8.996,9.1475,8.821,9.059,1915344,9.500357142857155,9.642050000000001,9.012189999999991,6.863915000000007
2014-01-09,9.106,9.175,8.935,9.019,1196720,9.374785714285727,9.539750000000002,9.021769999999991,6.878010000000006
2014-01-10,9.036,9.185,8.9475,9.099,1379312,9.254500000000013,9.453850000000001,9.02914999999999,6.892680000000006
2014-01-13,9.055,9.066,8.756,8.88,3054888,9.148642857142871,9.350050000000001,9.03529999999999,6.906342500000006
2014-01-14,8.84,9.039,8.769,9.0025,1601528,9.059571428571441,9.260500000000002,9.03979999999999,6.921342500000006
2014-01-15,9.056,9.1125,8.939,9.079,1529008,9.019428571428586,9.174300000000002,9.047429999999991,6.936737500000006
2014-01-16,9.0675,9.121,9.04,9.0925,1129296,9.033000000000014,9.121450000000003,9.051899999999991,6.953162500000007
2014-01-17,9.056,9.1,8.715,8.749,1544728,8.9887142857143,9.033750000000001,9.045599999999991,6.967695000000007
2014-01-21,8.81,8.834,8.61,8.725,1341016,8.9467142857143,8.970250000000002,9.044549999999992,6.9816450000000065
2014-01-22,8.73,8.855,8.715,8.815,875216,8.906142857142871,8.952000000000002,9.049649999999993,6.995407500000007
2014-01-23,8.759,8.851,8.681,8.835,1203936,8.8997142857143,8.929600000000002,9.055069999999992,7.009382500000007
2014-01-24,8.7675,8.825,8.31,8.554,1749992,8.835642857142872,8.883100000000002,9.05572999999999,7.021452500000007
2014-01-27,8.539,8.654,8.0365,8.206,1545464,8.710928571428585,8.793800000000001,9.051029999999992,7.031957500000007
2014-01-28,8.206,8.6,8.1585,8.545,1344480,8.6327142857143,8.760300000000003,9.046879999999993,7.043745000000007
2014-01-29,8.4825,8.57,8.3075,8.366,1422784,8.578000000000014,8.696650000000002,9.039379999999992,7.056825000000007
2014-01-30,8.451,8.521,8.314,8.451,998752,8.538857142857157,8.63385,9.034119999999993,7.069450000000007
2014-01-31,8.259,8.8175,8.246,8.791,1417520,8.535428571428586,8.6037,9.038189999999993,7.084760000000006
2014-02-03,8.7575,8.811,7.876,7.919,2076128,8.404571428571442,8.520700000000001,9.024369999999992,7.095330000000007
2014-02-04,7.98,8.269,7.915,8.0175,1085632,8.327928571428584,8.449950000000001,9.014799999999992,7.105455000000006
2014-02-05,7.971,8.0425,7.761,7.949,963936,8.2912142857143,8.36335,8.999059999999993,7.115095000000007
2014-02-06,8.011,8.274,8.011,8.239,1006584,8.247500000000015,8.303750000000003,8.989839999999992,7.125540000000006
2014-02-07,8.275,8.4225,8.186,8.239,968888,8.229357142857157,8.272250000000003,8.980619999999993,7.135490000000007
2014-02-10,8.229,8.271,7.975,8.0425,2137128,8.171000000000015,8.255900000000002,8.959249999999992,7.1446525000000065
2014-02-11,8.041,8.199,7.924,8.1925,2217088,8.085500000000016,8.220650000000003,8.941819999999993,7.155235000000007
2014-02-12,8.22,8.371,8.19,8.349,895592,8.146928571428587,8.218950000000003,8.927819999999992,7.166380000000007
2014-02-13,8.286,8.649,8.1475,8.564,1276360,8.225000000000016,8.230250000000002,8.919619999999993,7.178775000000007
2014-02-14,8.56,8.671,8.394,8.635,1157664,8.323000000000016,8.214650000000002,8.917219999999993,7.192405000000007
2014-02-18,8.706,8.759,8.47,8.579,1369360,8.371571428571444,8.280650000000003,8.916079999999992,7.204920000000007
2014-02-19,8.511,8.585,8.3725,8.429,1726984,8.398714285714302,8.321800000000003,8.912509999999992,7.214420000000007
2014-02-20,8.415,8.644,8.384,8.5325,853624,8.4687142857143,8.380150000000004,8.907509999999991,7.224145000000006
2014-02-21,8.555,8.584,8.365,8.55,2297648,8.51978571428573,8.411250000000003,8.901309999999992,7.233795000000007
2014-02-24,9.375,10.856,9.375,10.322,11299368,8.801642857142872,8.619550000000002,8.933849999999993,7.251667500000007
2014-02-25,10.182,10.294,9.335,9.474,4451280,8.931642857142872,8.762700000000002,8.953629999999992,7.265582500000006
2014-02-26,9.46,9.889,9.3125,9.685,2198096,9.081642857142873,8.911950000000003,8.976349999999991,7.280107500000006
2014-02-27,9.67,9.875,9.581,9.868,1284984,9.265785714285729,9.063850000000002,8.999359999999992,7.295592500000006
2014-02-28,9.898,9.988,9.729,9.778,1825776,9.458500000000015,9.185250000000003,9.010119999999993,7.310120000000007
2014-03-03,9.572,9.666,9.3175,9.465,1753240,9.591714285714302,9.268250000000004,9.015369999999992,7.322132500000006
2014-03-04,9.606,9.775,9.528,9.681,2180088,9.75328571428573,9.378450000000003,9.018069999999993,7.335257500000006
2014-03-05,9.648,9.7,9.549,9.651,1078072,9.657428571428586,9.500650000000002,9.019269999999992,7.347892500000006
2014-03-06,9.641,9.74,9.584,9.642,1367248,9.681428571428585,9.611600000000001,9.012209999999993,7.360627500000006
2014-03-07,9.614,9.708,9.405,9.4975,1183376,9.654642857142871,9.706350000000002,8.998599999999993,7.372585000000006
2014-03-10,9.496,9.511,9.245,9.341,1171440,9.579357142857157,9.608250000000002,8.984579999999992,7.384327500000005
2014-03-11,9.345,9.43,9.014,9.051,1202272,9.475500000000013,9.56595,8.966439999999992,7.395045000000005
2014-03-12,8.9775,9.1425,8.919,9.069,1251712,9.418928571428584,9.50435,8.949459999999993,7.405645000000004
2014-03-13,9.089,9.099,8.625,8.774,1791968,9.289357142857156,9.394950000000001,8.926979999999991,7.414165000000004
